week_start,sku_code,territory,distributor_id,primary_sales_units,primary_sales_value
2025-08-19,TB-002,Hyderabad,HYD-D2,1128,46530.0
2025-08-19,TB-002,Jaipur,0JAI-D2,-1,27142.5
2025-08-19,TB-002,Kolkata,KOL-D2,1031,42528.75
2025-08-19,TB-002,Patna,PAT-D1,616,25410.0
2025-08-19,TB-002,Pune,PUN-D2,987,40713.75
19-08-2025,TB-003,Ahmedabad,0AHM-D1,1151,47478.75
2025-08-19,TB-003,BLR,0BEN-D2,,45911.25
08/19/25,TB-003,Chennai,0CHE-D2,-1,48675.0
2025-08-19,TB-003,Delhi,DEL-D2,1042,42982.5
19-08-2025,TB-003,Guwahati,GUW-D2,839,34608.75
2025-08-19,TB-003,Hyderabad,HYD-D2,1108,45705.0
2025-08-19,TB-003,Jaipur,JAI-D2,873,36011.25
2025-08-19,TB-003,Kolkata,KOL-D2,1393,57461.25
2025-08-19,TB-003,Pune,PUN-D2,1351,55728.75
2025-08-19,TB-004,Ahmedabad,AHM-D1,1359,56058.75
2025-08-19,TB-004,BLR,0BEN-D2,1341,55316.25
2025-08-19,TB-004,Delhi,DEL-D2,1129,"46,571"
2025-08-19,TB-004,Guwahati,GUW-D2,877,36176.25
2025-08-19,TB-004,Jaipur,JAI-D2,640,26400.0
19-08-2025,TB-004,Lucknow,LUC-D2,899,37083.75
2025-08-19,TB-004,Mumbai,MUM-D2,1246,"51,398"
2025-08-19,TB-004,Patna,PAT-D1,687,"28,339"
19 Aug 2025,TB-004,Pune,PUN-D2,1300,"Rs 53,625"
2025-08-19,TB-005,Ahmedabad,AHM-D1,575,56062.5
2025-08-19,TB-005,Chennai,0CHE-D1,519,"50,602"
2025-08-19,TB-005,Guwahati,GUW-D1,365,35587.5
2025-08-19,TB-005,Jaipur,JAI-D2,278,27105.0
2025-08-19,TB-005,Kolkata,KOL-D2,540,52650.0
08/19/25,TB-005,Mumbai,MUM-D1,462,45045.0
2025-08-19,TB-005,Pune,PUN-D1,467,"Rs 45,532"
2025-08-19,TB-006,Ahmedabad,AHM-D1,616,60060.0
2025-08-19,TB-006,Chennai,CHE-D2,593,57817.5
19 Aug 2025,TB-006,Delhi,DEL-D2,465,"Rs 45,338"
2025-08-19,TB-006,Guwahati,GUW-D1,397,38707.5
2025-08-19,TB-006,Hyderabad,HYD-D2,537,52357.5
19 Aug 2025,TB-006,Lucknow,LUC-D1,355,34612.5
2025-08-19,TB-006,Pune,0PUN-D1,449,43777.5
2025-08-19,TB-007,Chennai,CHE-D2,513,50017.5
2025-08-19,TB-007,Guwahati,GUW-D2,307,29932.5
08/19/25,TB-007,Kolkata,0KOL-D2,561,54697.5
2025-08-19,TB-007,Lucknow,LUC-D1,285,27787.5
2025-08-19,TB-007,Mumbai,MUM-D1,576,56160.0
2025-08-19,TB-007,Patna,PAT-D2,384,37440.0
19-08-2025,TB-007,Pune,PUN-D2,580,"Rs 56,550"
2025-08-19,TB-008,Ahmedabad,0AHM-D1,227,42562.5
19 Aug 2025,TB-008,BLR,BEN-D2,175,32812.5
2025-08-19,TB-008,Delhi,DEL-D1,192,"36,000"
2025-08-19,TB-008,Hyderabad,HYD-D2,186,34875.0
2025-08-19,TB-008,Kolkata,0KOL-D1,,34125.0
2025-08-19,WW-001,Ahmedabad,AHM-D1,1217,41073.75
2025-08-19,WW-001,BLR,BEN-D2,963,32501.25
2025-08-19,WW-001,Chennai,CHE-D1,970,"32,738"
2025-08-19,WW-001,Delhi,DEL-D2,1001,33783.75
2025-08-19,WW-001,Hyderabad,HYD-D2,1252,42255.0
2025-08-19,WW-001,Jaipur,0JAI-D1,632,"21,330"
2025-08-19,WW-001,Kolkata,KOL-D1,952,32130.0
2025-08-19,WW-001,Lucknow,LUC-D1,673,22713.75
19 Aug 2025,WW-001,Mumbai,MUM-D2,,32636.25
2025-08-19,WW-002,Ahmedabad,AHM-D2,1363,"46,001"
2025-08-19,WW-002,Delhi,DEL-D2,1209,40803.75
2025-08-19,WW-002,Guwahati,0GUW-D1,819,27641.25
2025-08-19,WW-002,Hyderabad,HYD-D1,942,31792.5
2025-08-19,WW-002,Jaipur,JAI-D2,825,27843.75
2025-08-19,WW-002,Lucknow,LUC-D1,644,21735.0
2025-08-19,WW-002,Mumbai,MUM-D1,941,31758.75
2025-08-19,WW-002,Patna,PAT-D1,719,24266.25
2025-08-19,WW-002,Pune,PUN-D2,1227,41411.25
2025-08-19,WW-003,Chennai,CHE-D2,604,38505.0
19-08-2025,WW-003,Delhi,DEL-D2,526,33532.5
2025-08-19,WW-003,Kolkata,KOL-D2,558,35572.5
2025-08-19,WW-003,Lucknow,LUC-D1,407,25946.25
19-08-2025,WW-003,Mumbai,MUM-D1,484,30855.0
2025-08-19,WW-003,Patna,PAT-D2,318,20272.5
2025-08-19,WW-003,Pune,PUN-D2,563,35891.25
2025-08-19,WW-004,BLR,0BEN-D2,454,28942.5
19-08-2025,WW-004,Chennai,CHE-D1,479,"Rs 30,536"
2025-08-19,WW-004,Guwahati,GUW-D1,309,19698.75
2025-08-19,WW-004,Jaipur,JAI-D2,313,19953.75
2025-08-19,WW-004,Kolkata,KOL-D1,531,33851.25
2025-08-19,WW-004,Mumbai,MUM-D1,591,37676.25
2025-08-19,WW-004,Patna,PAT-D2,378,24097.5
2025-08-19,WW-005,BLR,BEN-D1,441,"Rs 28,114"
2025-08-19,WW-005,Chennai,CHE-D2,539,34361.25
2025-08-19,WW-005,Delhi,DEL-D1,497,31683.75
19-08-2025,WW-005,Hyderabad,0HYD-D1,566,36082.5
19 Aug 2025,WW-005,Lucknow,0LUC-D2,359,22886.25
2025-08-19,WW-005,Mumbai,MUM-D1,621,39588.75
2025-08-19,WW-005,Pune,PUN-D1,576,36720.0
2025-08-19,WW-006,Ahmedabad,AHM-D2,217,26040.0
2025-08-19,WW-006,Chennai,CHE-D1,210,25200.0
2025-08-19,WW-006,Jaipur,JAI-D2,134,16080.0
2025-08-19,WW-006,Mumbai,MUM-D2,193,23160.0
2025-08-19,WW-006,Pune,PUN-D2,229,27480.0
2025-08-19,WW-007,Delhi,DEL-D1,228,27360.0
2025-08-19,WW-007,Hyderabad,HYD-D2,200,"Rs 24,000"
2025-08-19,WW-007,Mumbai,MUM-D1,197,23640.0
2025-08-19,WW-007,Patna,PAT-D2,149,17880.0
2025-08-19,WW-007,Pune,PUN-D1,227,27240.0
08/19/25,WW-008,Chennai,CHE-D1,192,23040.0
19 Aug 2025,WW-008,Delhi,DEL-D1,220,26400.0
2025-08-19,WW-008,Guwahati,0GUW-D1,115,13800.0
2025-08-19,WW-008,Hyderabad,HYD-D1,210,"Rs 25,200"
2025-08-19,WW-008,Mumbai,0MUM-D1,198,"23,760"
2025-08-26,CK-001,Ahmedabad,0AHM-D1,1111,4166.25
2025-08-26,CK-001,Chennai,CHE-D2,1093,4098.75
2025-08-26,CK-001,Delhi,DEL-D1,1247,4676.25
2025-08-26,CK-001,Guwahati,0GUW-D2,809,3033.75
2025-08-26,CK-001,Hyderabad,HYD-D1,1106,"4,148"
26-08-2025,CK-001,Jaipur,JAI-D2,770,2887.5
2025-08-26,CK-001,Kolkata,0KOL-D1,1304,4890.0
2025-08-26,CK-001,Patna,PAT-D2,803,3011.25
2025-08-26,CK-001,Pune,PUN-D2,1059,3971.25
2025-08-26,CK-002,Ahmedabad,0AHM-D1,1354,5077.5
2025-08-26,CK-002,BLR,BEN-D1,NA,"4,268"
2025-08-26,CK-002,Guwahati,0GUW-D1,732,2745.0
2025-08-26,CK-002,Jaipur,JAI-D1,875,"Rs 3,281"
2025-08-26,CK-002,Kolkata,KOL-D2,1328,4980.0
08/26/25,CK-002,Lucknow,LUC-D1,771,2891.25
08/26/25,CK-002,Mumbai,MUM-D1,1106,4147.5
2025-08-26,CK-002,Patna,0PAT-D1,772,2895.0
2025-08-26,CK-002,Pune,PUN-D1,1337,5013.75
2025-08-26,CK-003,Ahmedabad,AHM-D1,1091,4091.25
2025-08-26,CK-003,Delhi,DEL-D1,1264,4740.0
2025-08-26,CK-003,Guwahati,GUW-D1,806,3022.5
2025-08-26,CK-003,Hyderabad,HYD-D1,1252,4695.0
2025-08-26,CK-003,Jaipur,JAI-D2,908,3405.0
2025-08-26,CK-003,Kolkata,KOL-D1,1298,"Rs 4,868"
26 Aug 2025,CK-003,Lucknow,LUC-D1,625,2343.75
2025-08-26,CK-003,Mumbai,MUM-D1,1211,4541.25
2025-08-26,CK-003,Pune,PUN-D2,955,3581.25
2025-08-26,CK-004,Ahmedabad,AHM-D2,980,7350.0
2025-08-26,CK-004,BLR,BEN-D2,1085,8137.5
2025-08-26,CK-004,Hyderabad,HYD-D2,1143,"Rs 8,572"
2025-08-26,CK-004,Jaipur,JAI-D2,899,6742.5
2025-08-26,CK-004,Kolkata,KOL-D2,1208,9060.0
2025-08-26,CK-004,Lucknow,LUC-D2,774,"Rs 5,805"
2025-08-26,CK-004,Mumbai,MUM-D1,1327,9952.5
2025-08-26,CK-004,Patna,PAT-D1,887,6652.5
2025-08-26,CK-004,Pune,PUN-D2,1251,9382.5
2025-08-26,CK-005,BLR,BEN-D1,1285,9637.5
2025-08-26,CK-005,Chennai,CHE-D1,1379,10342.5
2025-08-26,CK-005,Delhi,DEL-D1,1198,8985.0
2025-08-26,CK-005,Guwahati,GUW-D2,764,5730.0
2025-08-26,CK-005,Hyderabad,HYD-D2,1070,"8,025"
2025-08-26,CK-005,Jaipur,JAI-D1,719,5392.5
2025-08-26,CK-005,Kolkata,KOL-D2,941,7057.5
2025-08-26,CK-005,Lucknow,LUC-D2,653,4897.5
2025-08-26,CK-005,Pune,PUN-D2,1040,7800.0
2025-08-26,CK-006,Ahmedabad,AHM-D2,1389,10417.5
2025-08-26,CK-006,BLR,BEN-D2,1184,8880.0
2025-08-26,CK-006,Chennai,CHE-D1,949,"7,118"
2025-08-26,CK-006,Delhi,DEL-D1,1070,8025.0
2025-08-26,CK-006,Guwahati,GUW-D1,910,6825.0
2025-08-26,CK-006,Hyderabad,HYD-D1,1174,8805.0
26-08-2025,CK-006,Kolkata,KOL-D2,942,"7,065"
2025-08-26,CK-006,Mumbai,MUM-D2,1289,9667.5
2025-08-26,CK-006,Pune,PUN-D1,1207,9052.5
2025-08-26,CK-007,Ahmedabad,AHM-D1,454,10215.0
2025-08-26,CK-007,Delhi,DEL-D1,611,13747.5
2025-08-26,CK-007,Guwahati,0GUW-D2,299,6727.5
08/26/25,CK-007,Hyderabad,HYD-D2,465,10462.5
2025-08-26,CK-007,Jaipur,JAI-D1,302,6795.0
2025-08-26,CK-007,Kolkata,KOL-D2,422,9495.0
2025-08-26,CK-007,Patna,0PAT-D2,297,"Rs 6,682"
2025-08-26,CK-008,Ahmedabad,AHM-D2,485,10912.5
2025-08-26,CK-008,BLR,BEN-D2,471,10597.5
08/26/25,CK-008,Chennai,CHE-D2,619,13927.5
26-08-2025,CK-008,Delhi,0DEL-D1,453,10192.5
2025-08-26,CK-008,Hyderabad,HYD-D1,533,"11,992"
26 Aug 2025,CK-008,Jaipur,JAI-D1,285,6412.5
26 Aug 2025,CK-008,Pune,PUN-D1,566,"Rs 12,735"
26 Aug 2025,CK-009,BLR,0BEN-D2,519,11677.5
2025-08-26,CK-009,Delhi,0DEL-D1,586,13185.0
2025-08-26,CK-009,Guwahati,GUW-D2,335,7537.5
2025-08-26,CK-009,Hyderabad,0HYD-D1,465,10462.5
08/26/25,CK-009,Jaipur,JAI-D2,282,6345.0
2025-08-26,CK-009,Mumbai,MUM-D1,615,13837.5
08/26/25,CK-009,Patna,0PAT-D2,406,9135.0
2025-08-26,CK-010,BLR,BEN-D1,498,11205.0
2025-08-26,CK-010,Chennai,CHE-D2,465,10462.5
2025-08-26,CK-010,Guwahati,0GUW-D1,341,7672.5
2025-08-26,CK-010,Hyderabad,HYD-D1,479,10777.5
2025-08-26,CK-010,Jaipur,0JAI-D2,372,8370.0
2025-08-26,CK-010,Kolkata,KOL-D1,521,11722.5
2025-08-26,CK-010,Mumbai,MUM-D2,,11880.0
08/26/25,CO-001,Ahmedabad,0AHM-D1,1263,9472.5
2025-08-26,CO-001,BLR,BEN-D1,1275,9562.5
2025-08-26,CO-001,Delhi,0DEL-D1,1375,"10,312"
08/26/25,CO-001,Guwahati,GUW-D1,649,4867.5
2025-08-26,CO-001,Hyderabad,HYD-D2,1152,8640.0
2025-08-26,CO-001,Jaipur,JAI-D1,820,6150.0
2025-08-26,CO-001,Kolkata,KOL-D1,1349,"Rs 10,118"
2025-08-26,CO-001,Lucknow,LUC-D2,766,"Rs 5,745"
2025-08-26,CO-001,Mumbai,MUM-D2,997,7477.5
2025-08-26,CO-001,Pune,PUN-D2,1371,10282.5
2025-08-26,CO-002,Ahmedabad,AHM-D1,1028,7710.0
08/26/25,CO-002,Chennai,CHE-D1,,7050.0
2025-08-26,CO-002,Delhi,DEL-D1,1116,8370.0
26 Aug 2025,CO-002,Guwahati,0GUW-D1,916,6870.0
26-08-2025,CO-002,Hyderabad,HYD-D1,1175,8812.5
2025-08-26,CO-002,Jaipur,JAI-D1,794,5955.0
2025-08-26,CO-002,Kolkata,KOL-D1,995,7462.5
2025-08-26,CO-002,Lucknow,LUC-D2,671,5032.5
26-08-2025,CO-002,Mumbai,MUM-D2,1386,10395.0
2025-08-26,CO-002,Pune,PUN-D2,1379,"10,342"
2025-08-26,CO-003,Ahmedabad,AHM-D2,1096,8220.0
2025-08-26,CO-003,BLR,BEN-D2,1016,7620.0
2025-08-26,CO-003,Delhi,DEL-D2,1201,9007.5
2025-08-26,CO-003,Guwahati,GUW-D1,746,5595.0
26-08-2025,CO-003,Hyderabad,HYD-D2,1005,7537.5
2025-08-26,CO-003,Jaipur,JAI-D1,614,4605.0
2025-08-26,CO-003,Lucknow,LUC-D2,779,5842.5
2025-08-26,CO-003,Mumbai,MUM-D2,1081,8107.5
2025-08-26,CO-003,Patna,PAT-D1,772,5790.0
2025-08-26,CO-003,Pune,PUN-D1,1062,7965.0
2025-08-26,CO-004,Ahmedabad,AHM-D2,500,9375.0
2025-08-26,CO-004,Chennai,CHE-D2,461,8643.75
2025-08-26,CO-004,Delhi,DEL-D2,484,9075.0
2025-08-26,CO-004,Guwahati,GUW-D2,308,5775.0
2025-08-26,CO-004,Hyderabad,HYD-D2,609,11418.75
2025-08-26,CO-004,Jaipur,JAI-D1,317,5943.75
2025-08-26,CO-004,Lucknow,LUC-D2,332,6225.0
2025-08-26,CO-004,Mumbai,MUM-D1,423,7931.25
26 Aug 2025,CO-004,Patna,PAT-D1,347,"Rs 6,506"
2025-08-26,CO-004,Pune,PUN-D2,574,10762.5
2025-08-26,CO-005,Ahmedabad,AHM-D1,420,7875.0
2025-08-26,CO-005,BLR,BEN-D1,531,9956.25
08/26/25,CO-005,Delhi,DEL-D2,531,9956.25
2025-08-26,CO-005,Guwahati,GUW-D2,NA,5156.25
2025-08-26,CO-005,Hyderabad,HYD-D2,519,9731.25
2025-08-26,CO-005,Jaipur,0JAI-D1,328,6150.0
08/26/25,CO-005,Lucknow,LUC-D2,#N/A,"Rs 5,569"
2025-08-26,CO-005,Mumbai,MUM-D1,500,9375.0
2025-08-26,CO-005,Patna,0PAT-D2,9999,"Rs 6,469"
2025-08-26,CO-005,Pune,PUN-D1,460,8625.0
2025-08-26,CO-006,Ahmedabad,0AHM-D2,542,16260.0
2025-08-26,CO-006,BLR,BEN-D1,444,13320.0
2025-08-26,CO-006,Chennai,CHE-D2,445,"13,350"
26-08-2025,CO-006,Delhi,DEL-D2,613,18390.0
26-08-2025,CO-006,Hyderabad,HYD-D2,451,13530.0
2025-08-26,CO-006,Jaipur,JAI-D2,363,10890.0
2025-08-26,CO-006,Kolkata,KOL-D1,530,"15,900"
26-08-2025,CO-006,Lucknow,LUC-D2,385,11550.0
2025-08-26,CO-006,Mumbai,MUM-D2,460,13800.0
2025-08-26,CO-006,Patna,PAT-D2,395,11850.0
2025-08-26,CO-006,Pune,PUN-D1,521,15630.0
08/26/25,CO-007,Ahmedabad,AHM-D1,611,18330.0
2025-08-26,CO-007,BLR,BEN-D1,560,"Rs 16,800"
2025-08-26,CO-007,Chennai,CHE-D2,465,13950.0
2025-08-26,CO-007,Delhi,DEL-D1,603,18090.0
2025-08-26,CO-007,Jaipur,JAI-D1,403,12090.0
08/26/25,CO-007,Kolkata,0KOL-D1,614,18420.0
2025-08-26,CO-007,Lucknow,LUC-D1,310,9300.0
2025-08-26,CO-007,Mumbai,MUM-D1,563,16890.0
2025-08-26,CO-007,Patna,PAT-D1,278,8340.0
2025-08-26,CO-007,Pune,0PUN-D2,NA,13350.0
2025-08-26,CO-008,Ahmedabad,0AHM-D1,171,7695.0
2025-08-26,CO-008,Chennai,0CHE-D1,218,9810.0
2025-08-26,CO-008,Delhi,DEL-D2,202,9090.0
08/26/25,CO-008,Hyderabad,HYD-D1,172,7740.0
08/26/25,CO-008,Jaipur,JAI-D1,152,"Rs 6,840"
2025-08-26,CO-008,Kolkata,KOL-D2,200,9000.0
26 Aug 2025,CO-008,Lucknow,0LUC-D1,127,5715.0
2025-08-26,CO-008,Mumbai,MUM-D1,161,7245.0
26 Aug 2025,CO-008,Patna,PAT-D2,145,6525.0
2025-08-26,CO-008,Pune,PUN-D1,177,7965.0
2025-08-26,CO-009,Ahmedabad,AHM-D2,197,8865.0
2025-08-26,CO-009,Chennai,CHE-D2,204,9180.0
2025-08-26,CO-009,Delhi,DEL-D1,165,7425.0
2025-08-26,CO-009,Hyderabad,HYD-D2,188,8460.0
26 Aug 2025,CO-009,Jaipur,JAI-D1,124,5580.0
2025-08-26,CO-009,Kolkata,KOL-D1,189,8505.0
2025-08-26,CO-009,Lucknow,0LUC-D1,119,5355.0
26 Aug 2025,CO-009,Mumbai,MUM-D1,167,7515.0
26-08-2025,CO-009,Pune,PUN-D1,158,7110.0
2025-08-26,CR-001,Ahmedabad,AHM-D1,1046,43147.5
2025-08-26,CR-001,Chennai,CHE-D1,1259,"51,934"
2025-08-26,CR-001,Delhi,DEL-D2,1201,49541.25
2025-08-26,CR-001,Guwahati,0GUW-D1,684,28215.0
2025-08-26,CR-001,Hyderabad,HYD-D2,1322,54532.5
2025-08-26,CR-001,Jaipur,JAI-D1,795,32793.75
2025-08-26,CR-001,Kolkata,0KOL-D1,1399,57708.75
2025-08-26,CR-001,Patna,PAT-D2,#N/A,36011.25
26-08-2025,CR-001,Pune,PUN-D2,1144,47190.0
26 Aug 2025,CR-002,Ahmedabad,AHM-D1,1231,50778.75
2025-08-26,CR-002,BLR,BEN-D1,1062,43807.5
26-08-2025,CR-002,Delhi,DEL-D2,1248,51480.0
2025-08-26,CR-002,Guwahati,GUW-D1,748,30855.0
2025-08-26,CR-002,Hyderabad,HYD-D1,1285,53006.25
2025-08-26,CR-002,Jaipur,JAI-D1,-1,35186.25
2025-08-26,CR-002,Lucknow,LUC-D2,628,25905.0
2025-08-26,CR-002,Mumbai,MUM-D2,1070,44137.5
2025-08-26,CR-002,Patna,PAT-D2,763,31473.75
2025-08-26,CR-003,Ahmedabad,AHM-D2,1222,50407.5
2025-08-26,CR-003,BLR,BEN-D2,1047,43188.75
26-08-2025,CR-003,Chennai,CHE-D2,#N/A,52016.25
2025-08-26,CR-003,Delhi,DEL-D2,1116,46035.0
2025-08-26,CR-003,Guwahati,GUW-D2,813,33536.25
2025-08-26,CR-003,Jaipur,JAI-D2,918,"37,868"
26 Aug 2025,CR-003,Kolkata,KOL-D1,1169,48221.25
2025-08-26,CR-003,Mumbai,MUM-D2,956,"Rs 39,435"
2025-08-26,CR-003,Patna,PAT-D2,682,28132.5
2025-08-26,CR-004,Ahmedabad,AHM-D2,1320,54450.0
2025-08-26,CR-004,BLR,BEN-D1,1255,51768.75
26-08-2025,CR-004,Delhi,DEL-D2,954,39352.5
2025-08-26,CR-004,Guwahati,GUW-D1,,"Rs 25,864"
2025-08-26,CR-004,Hyderabad,HYD-D2,987,40713.75
2025-08-26,CR-004,Jaipur,JAI-D1,698,28792.5
2025-08-26,CR-004,Lucknow,LUC-D1,858,35392.5
2025-08-26,CR-004,Mumbai,MUM-D1,1089,44921.25
2025-08-26,CR-004,Pune,PUN-D2,1257,51851.25
2025-08-26,CR-005,Ahmedabad,AHM-D1,452,44070.0
2025-08-26,CR-005,Chennai,CHE-D2,513,50017.5
2025-08-26,CR-005,Jaipur,0JAI-D1,387,37732.5
2025-08-26,CR-005,Kolkata,0KOL-D2,604,58890.0
2025-08-26,CR-005,Lucknow,LUC-D2,335,32662.5
2025-08-26,CR-005,Mumbai,0MUM-D2,445,43387.5
2025-08-26,CR-005,Pune,PUN-D2,569,55477.5
2025-08-26,CR-006,BLR,BEN-D1,422,41145.0
2025-08-26,CR-006,Hyderabad,HYD-D1,509,49627.5
26 Aug 2025,CR-006,Jaipur,0JAI-D2,375,36562.5
26-08-2025,CR-006,Kolkata,KOL-D1,611,59572.5
2025-08-26,CR-006,Lucknow,LUC-D1,326,31785.0
2025-08-26,CR-006,Patna,PAT-D2,359,35002.5
2025-08-26,CR-006,Pune,PUN-D2,621,60547.5
2025-08-26,CR-007,Chennai,CHE-D1,9999,39000.0
2025-08-26,CR-007,Hyderabad,HYD-D1,190,35625.0
26-08-2025,CR-007,Jaipur,JAI-D1,132,"24,750"
2025-08-26,CR-007,Mumbai,MUM-D2,197,36937.5
2025-08-26,CR-007,Patna,PAT-D1,102,19125.0
26-08-2025,CR-008,BLR,BEN-D2,226,42375.0
2025-08-26,CR-008,Delhi,DEL-D1,193,"36,188"
2025-08-26,CR-008,Hyderabad,HYD-D2,160,30000.0
2025-08-26,CR-008,Mumbai,MUM-D1,216,40500.0
2025-08-26,CR-008,Pune,PUN-D1,227,42562.5
2025-08-26,CR-009,Chennai,CHE-D2,231,43312.5
2025-08-26,CR-009,Delhi,DEL-D1,193,"36,188"
2025-08-26,CR-009,Guwahati,GUW-D2,127,"Rs 23,812"
2025-08-26,CR-009,Lucknow,LUC-D1,139,26062.5
2025-08-26,CR-009,Patna,0PAT-D1,133,24937.5
2025-08-26,GJ-001,Ahmedabad,AHM-D2,1020,7650.0
2025-08-26,GJ-001,BLR,BEN-D1,1040,7800.0
26 Aug 2025,GJ-001,Delhi,DEL-D2,1249,9367.5
2025-08-26,GJ-001,Guwahati,GUW-D1,808,"Rs 6,060"
2025-08-26,GJ-001,Hyderabad,HYD-D2,1153,8647.5
2025-08-26,GJ-001,Jaipur,JAI-D2,896,6720.0
26 Aug 2025,GJ-001,Kolkata,KOL-D1,1347,"Rs 10,102"
2025-08-26,GJ-001,Lucknow,0LUC-D1,739,5542.5
2025-08-26,GJ-001,Mumbai,MUM-D1,985,7387.5
2025-08-26,GJ-001,Patna,PAT-D1,729,5467.5
2025-08-26,GJ-001,Pune,PUN-D2,1148,8610.0
2025-08-26,GJ-002,Ahmedabad,AHM-D1,1066,7995.0
2025-08-26,GJ-002,BLR,BEN-D1,1267,9502.5
08/26/25,GJ-002,Chennai,CHE-D2,1139,"8,542"
2025-08-26,GJ-002,Delhi,DEL-D1,1283,9622.5
2025-08-26,GJ-002,Guwahati,GUW-D2,853,6397.5
2025-08-26,GJ-002,Jaipur,JAI-D2,660,4950.0
2025-08-26,GJ-002,Kolkata,KOL-D1,1311,9832.5
2025-08-26,GJ-002,Lucknow,LUC-D1,765,5737.5
2025-08-26,GJ-002,Mumbai,0MUM-D2,#N/A,"Rs 8,670"
2025-08-26,GJ-002,Patna,PAT-D1,792,5940.0
2025-08-26,GJ-002,Pune,PUN-D1,1040,7800.0
08/26/25,GJ-003,Ahmedabad,AHM-D2,423,7931.25
2025-08-26,GJ-003,BLR,BEN-D2,496,9300.0
2025-08-26,GJ-003,Chennai,CHE-D1,418,7837.5
2025-08-26,GJ-003,Delhi,DEL-D2,431,8081.25
26 Aug 2025,GJ-003,Guwahati,GUW-D1,371,6956.25
2025-08-26,GJ-003,Hyderabad,HYD-D1,555,10406.25
2025-08-26,GJ-003,Jaipur,JAI-D1,307,5756.25
08/26/25,GJ-003,Lucknow,LUC-D1,327,6131.25
2025-08-26,GJ-003,Mumbai,MUM-D2,505,9468.75
2025-08-26,GJ-003,Pune,PUN-D1,571,10706.25
26-08-2025,GJ-004,Ahmedabad,AHM-D1,550,10312.5
2025-08-26,GJ-004,Delhi,DEL-D2,489,9168.75
2025-08-26,GJ-004,Hyderabad,HYD-D2,571,10706.25
2025-08-26,GJ-004,Jaipur,JAI-D2,369,6918.75
26 Aug 2025,GJ-004,Kolkata,KOL-D1,419,7856.25
2025-08-26,GJ-004,Lucknow,LUC-D1,395,7406.25
2025-08-26,GJ-004,Mumbai,MUM-D1,622,11662.5
2025-08-26,GJ-004,Patna,PAT-D2,365,6843.75
2025-08-26,GJ-004,Pune,PUN-D2,587,11006.25
2025-08-26,GJ-005,Ahmedabad,AHM-D1,425,12750.0
2025-08-26,GJ-005,Delhi,DEL-D1,484,14520.0
2025-08-26,GJ-005,Hyderabad,HYD-D1,480,14400.0
2025-08-26,GJ-005,Jaipur,JAI-D1,360,10800.0
2025-08-26,GJ-005,Lucknow,LUC-D2,376,11280.0
2025-08-26,GJ-005,Mumbai,MUM-D1,422,12660.0
2025-08-26,GJ-005,Patna,PAT-D2,301,9030.0
2025-08-26,GJ-005,Pune,PUN-D1,583,17490.0
2025-08-26,GJ-006,Ahmedabad,AHM-D1,604,18120.0
2025-08-26,GJ-006,Delhi,DEL-D1,564,16920.0
2025-08-26,GJ-006,Guwahati,0GUW-D1,340,"Rs 10,200"
26-08-2025,GJ-006,Jaipur,JAI-D1,348,10440.0
26-08-2025,GJ-006,Lucknow,LUC-D2,NA,11040.0
2025-08-26,GJ-006,Mumbai,0MUM-D2,434,13020.0
2025-08-26,GJ-006,Patna,PAT-D1,391,11730.0
2025-08-26,GJ-006,Pune,PUN-D1,499,14970.0
2025-08-26,GJ-007,Ahmedabad,AHM-D1,172,"7,740"
2025-08-26,GJ-007,BLR,BEN-D2,171,7695.0
2025-08-26,GJ-007,Delhi,DEL-D2,172,7740.0
2025-08-26,GJ-007,Jaipur,JAI-D2,106,4770.0
2025-08-26,GJ-007,Kolkata,0KOL-D1,9999,8010.0
2025-08-26,GJ-007,Lucknow,LUC-D1,142,6390.0
2025-08-26,GJ-007,Mumbai,MUM-D2,195,8775.0
2025-08-26,GJ-007,Patna,PAT-D2,147,6615.0
2025-08-26,GJ-007,Pune,PUN-D1,182,8190.0
2025-08-26,GJ-008,Ahmedabad,AHM-D2,204,"Rs 9,180"
2025-08-26,GJ-008,BLR,0BEN-D2,219,9855.0
2025-08-26,GJ-008,Delhi,DEL-D2,208,9360.0
2025-08-26,GJ-008,Jaipur,JAI-D2,126,5670.0
2025-08-26,GJ-008,Lucknow,LUC-D2,108,4860.0
2025-08-26,GJ-008,Mumbai,MUM-D2,203,9135.0
2025-08-26,GJ-008,Pune,PUN-D2,175,7875.0
2025-08-26,GJ-009,Ahmedabad,AHM-D1,199,8955.0
2025-08-26,GJ-009,Delhi,DEL-D1,200,9000.0
2025-08-26,GJ-009,Guwahati,0GUW-D2,143,6435.0
2025-08-26,GJ-009,Jaipur,JAI-D1,130,5850.0
2025-08-26,GJ-009,Kolkata,KOL-D1,178,8010.0
2025-08-26,GJ-009,Lucknow,LUC-D1,106,4770.0
2025-08-26,GJ-009,Mumbai,MUM-D2,203,9135.0
26 Aug 2025,GJ-009,Patna,PAT-D1,114,5130.0
2025-08-26,GJ-009,Pune,PUN-D1,183,"8,235"
2025-08-26,HC-001,Ahmedabad,0AHM-D2,1046,"47,070"
2025-08-26,HC-001,BLR,0BEN-D2,1159,52155.0
2025-08-26,HC-001,Chennai,CHE-D1,1153,51885.0
26-08-2025,HC-001,Delhi,DEL-D2,1168,52560.0
2025-08-26,HC-001,Guwahati,GUW-D1,812,36540.0
