month,material_no,area,target_value
2025-10,HC-002,Kolkata,207444.08
2025-11,HC-002,Kolkata,184323.13
2025-12,HC-002,Kolkata,271736.28
2026-01,HC-002,Kolkata,212983.98
2026-02,HC-002,Kolkata,201649.7
2026-03,HC-002,Kolkata,260662.3
2026-04,HC-002,Kolkata,215962.6
2026-05,HC-002,Kolkata,206294.94
2026-06,HC-002,Kolkata,227660.14
2025-07,HC-002,Lucknow,176797.92
2025-08,HC-002,Lucknow,138499.16
2025-09,HC-002,Lucknow,186096.67
2025-10,HC-002,Lucknow,157161.81
2025-11,HC-002,Lucknow,135489.47
2025-12,HC-002,Lucknow,168900.15
2026-01,HC-002,Lucknow,131588.36
2026-02,HC-002,Lucknow,155458.14
2026-03,HC-002,Lucknow,171065.98
2026-04,HC-002,Lucknow,126561.55
2026-05,HC-002,Lucknow,141001.03
2026-06,HC-002,Lucknow,149713.55
2025-07,HC-002,Mumbai,299729.13
2025-08,HC-002,Mumbai,211147.91
2025-09,HC-002,Mumbai,258477.06
2025-10,HC-002,Mumbai,198484.5
2025-11,HC-002,Mumbai,199298.63
2025-12,HC-002,Mumbai,285057.9
2026-01,HC-002,Mumbai,215282.79
2026-02,HC-002,Mumbai,238728.0
2026-03,HC-002,Mumbai,264907.4
2026-04,HC-002,Mumbai,216751.29
2026-05,HC-002,Mumbai,213250.96
2026-06,HC-002,Mumbai,204430.58
2025-07,HC-002,Patna,183488.29
2025-08,HC-002,Patna,135360.45
2025-09,HC-002,Patna,170709.51
2025-10,HC-002,Patna,137731.4
2025-11,HC-002,Patna,143838.78
2025-12,HC-002,Patna,169693.15
2026-01,HC-002,Patna,130025.23
2026-02,HC-002,Patna,146156.06
2026-03,HC-002,Patna,175685.74
2026-04,HC-002,Patna,120757.8
2026-05,HC-002,Patna,142072.94
2026-06,HC-002,Patna,154904.02
2025-07,HC-002,Pune,278045.22
2025-08,HC-002,Pune,201803.53
2025-09,HC-002,Pune,278770.8
2025-10,HC-002,Pune,212292.31
2025-11,HC-002,Pune,190497.55
2025-12,HC-002,Pune,289383.63
2026-01,HC-002,Pune,223123.83
2026-02,HC-002,Pune,220961.3
2026-03,HC-002,Pune,260612.48
2026-04,HC-002,Pune,172052.53
2026-05,HC-002,Pune,220631.55
2026-06,HC-002,Pune,227225.09
2025-07,HC-003,Ahmedabad,253258.58
2025-08,HC-003,Ahmedabad,203565.72
2025-09,HC-003,Ahmedabad,293147.85
2025-10,HC-003,Ahmedabad,190024.2
2025-11,HC-003,Ahmedabad,239958.24
2025-12,HC-003,Ahmedabad,316138.69
2026-01,HC-003,Ahmedabad,205775.31
2026-02,HC-003,Ahmedabad,199239.41
2026-03,HC-003,Ahmedabad,262274.06
2026-04,HC-003,Ahmedabad,221168.09
2026-05,HC-003,Ahmedabad,207263.73
2026-06,HC-003,Ahmedabad,212515.68
2025-07,HC-003,Bengaluru,256052.8
2025-08,HC-003,Bengaluru,212859.37
2025-09,HC-003,Bengaluru,248557.65
2025-10,HC-003,Bengaluru,256887.95
2025-11,HC-003,Bengaluru,265665.14
2025-12,HC-003,Bengaluru,308733.53
2026-01,HC-003,Bengaluru,216684.0
2026-02,HC-003,Bengaluru,199205.06
2026-03,HC-003,Bengaluru,267847.75
2026-04,HC-003,Bengaluru,212295.4
2026-05,HC-003,Bengaluru,230038.57
2026-06,HC-003,Bengaluru,209233.95
2025-07,HC-003,Chennai,260673.43
2025-08,HC-003,Chennai,219952.68
2025-09,HC-003,Chennai,287931.92
2025-10,HC-003,Chennai,262967.66
2025-11,HC-003,Chennai,265541.22
2025-12,HC-003,Chennai,326960.35
2026-01,HC-003,Chennai,216579.75
2026-02,HC-003,Chennai,230817.3
2026-03,HC-003,Chennai,252140.37
2026-04,HC-003,Chennai,198033.07
2026-05,HC-003,Chennai,220375.89
2026-06,HC-003,Chennai,220534.53
2025-07,HC-003,Delhi,273270.97
2025-08,HC-003,Delhi,192235.27
2025-09,HC-003,Delhi,266107.61
2025-10,HC-003,Delhi,217834.6
2025-11,HC-003,Delhi,228954.96
2025-12,HC-003,Delhi,275824.86
2026-01,HC-003,Delhi,206674.41
2026-02,HC-003,Delhi,213765.39
2026-03,HC-003,Delhi,260881.36
2026-04,HC-003,Delhi,207003.51
2026-05,HC-003,Delhi,222825.5
2026-06,HC-003,Delhi,224327.83
2025-07,HC-003,Guwahati,184839.78
2025-08,HC-003,Guwahati,143183.31
2025-09,HC-003,Guwahati,174279.78
2025-10,HC-003,Guwahati,146688.87
2025-11,HC-003,Guwahati,131389.86
2025-12,HC-003,Guwahati,177854.56
2026-01,HC-003,Guwahati,135681.95
2026-02,HC-003,Guwahati,143322.58
2026-03,HC-003,Guwahati,172761.4
2026-04,HC-003,Guwahati,140700.78
2026-05,HC-003,Guwahati,151192.91
2026-06,HC-003,Guwahati,152104.79
2025-07,HC-003,Hyderabad,265766.89
2025-08,HC-003,Hyderabad,222478.69
2025-09,HC-003,Hyderabad,292528.81
2025-10,HC-003,Hyderabad,274438.3
2025-11,HC-003,Hyderabad,232883.85
2025-12,HC-003,Hyderabad,292954.44
2026-01,HC-003,Hyderabad,225165.88
2026-02,HC-003,Hyderabad,238865.97
2026-03,HC-003,Hyderabad,292258.19
2026-04,HC-003,Hyderabad,202466.29
2026-05,HC-003,Hyderabad,198170.86
2026-06,HC-003,Hyderabad,198503.49
2025-07,HC-003,Jaipur,191473.87
2025-08,HC-003,Jaipur,137503.22
2025-09,HC-003,Jaipur,170289.51
2025-10,HC-003,Jaipur,140231.96
2025-11,HC-003,Jaipur,136037.03
2025-12,HC-003,Jaipur,185840.44
2026-01,HC-003,Jaipur,146166.17
2026-02,HC-003,Jaipur,131652.4
2026-03,HC-003,Jaipur,160047.95
2026-04,HC-003,Jaipur,142336.77
2026-05,HC-003,Jaipur,131458.33
2026-06,HC-003,Jaipur,145816.05
2025-07,HC-003,Kolkata,257502.03
2025-08,HC-003,Kolkata,209189.62
2025-09,HC-003,Kolkata,254108.97
2025-10,HC-003,Kolkata,206144.25
2025-11,HC-003,Kolkata,214090.93
2025-12,HC-003,Kolkata,253392.55
2026-01,HC-003,Kolkata,204878.77
2026-02,HC-003,Kolkata,215920.35
2026-03,HC-003,Kolkata,256904.05
2026-04,HC-003,Kolkata,238065.44
2026-05,HC-003,Kolkata,206303.81
2026-06,HC-003,Kolkata,229810.06
2025-07,HC-003,Lucknow,152780.09
2025-08,HC-003,Lucknow,136315.51
2025-09,HC-003,Lucknow,173853.63
2025-10,HC-003,Lucknow,141476.72
2025-11,HC-003,Lucknow,136440.67
2025-12,HC-003,Lucknow,182330.88
2026-01,HC-003,Lucknow,133760.75
2026-02,HC-003,Lucknow,132697.86
2026-03,HC-003,Lucknow,157058.9
2026-04,HC-003,Lucknow,130037.62
2026-05,HC-003,Lucknow,138048.25
2026-06,HC-003,Lucknow,149504.16
2025-07,HC-003,Mumbai,257802.68
2025-08,HC-003,Mumbai,209003.47
2025-09,HC-003,Mumbai,256757.4
2025-10,HC-003,Mumbai,187356.83
2025-11,HC-003,Mumbai,216584.35
2025-12,HC-003,Mumbai,304678.59
2026-01,HC-003,Mumbai,216473.63
2026-02,HC-003,Mumbai,221923.45
2026-03,HC-003,Mumbai,257297.17
2026-04,HC-003,Mumbai,226584.84
2026-05,HC-003,Mumbai,215279.06
2026-06,HC-003,Mumbai,228092.35
2025-07,HC-003,Patna,175835.51
2025-08,HC-003,Patna,133010.3
2025-09,HC-003,Patna,169578.18
2025-10,HC-003,Patna,137764.01
2025-11,HC-003,Patna,150646.9
2025-12,HC-003,Patna,159802.62
2026-01,HC-003,Patna,143408.88
2026-02,HC-003,Patna,124224.37
2026-03,HC-003,Patna,163761.89
2026-04,HC-003,Patna,154587.78
2026-05,HC-003,Patna,158247.75
2026-06,HC-003,Patna,141863.21
2025-07,HC-003,Pune,279155.26
2025-08,HC-003,Pune,232371.02
2025-09,HC-003,Pune,245483.56
2025-10,HC-003,Pune,212297.08
2025-11,HC-003,Pune,205373.86
2025-12,HC-003,Pune,311320.89
2026-01,HC-003,Pune,199476.36
2026-02,HC-003,Pune,216636.04
2026-03,HC-003,Pune,288192.05
2026-04,HC-003,Pune,210047.18
2026-05,HC-003,Pune,216095.43
2026-06,HC-003,Pune,222555.16
2025-07,HC-004,Ahmedabad,224316.64
2025-08,HC-004,Ahmedabad,161088.22
2025-09,HC-004,Ahmedabad,211536.78
2025-10,HC-004,Ahmedabad,174127.31
2025-11,HC-004,Ahmedabad,164911.46
2025-12,HC-004,Ahmedabad,243430.67
2026-01,HC-004,Ahmedabad,177537.14
2026-02,HC-004,Ahmedabad,179255.86
2026-03,HC-004,Ahmedabad,248205.52
2026-04,HC-004,Ahmedabad,184236.95
2026-05,HC-004,Ahmedabad,162694.76
2026-06,HC-004,Ahmedabad,176753.65
2025-07,HC-004,Bengaluru,217032.31
2025-08,HC-004,Bengaluru,177320.05
2025-09,HC-004,Bengaluru,216372.31
2025-10,HC-004,Bengaluru,193925.03
2025-11,HC-004,Bengaluru,198501.75
2025-12,HC-004,Bengaluru,249176.06
2026-01,HC-004,Bengaluru,166150.49
2026-02,HC-004,Bengaluru,171187.16
2026-03,HC-004,Bengaluru,227506.04
2026-04,HC-004,Bengaluru,180446.49
2026-05,HC-004,Bengaluru,171185.41
2026-06,HC-004,Bengaluru,176410.34
2025-07,HC-004,Chennai,250236.4
2025-08,HC-004,Chennai,184942.12
2025-09,HC-004,Chennai,212554.98
2025-10,HC-004,Chennai,209455.54
2025-11,HC-004,Chennai,219816.63
2025-12,HC-004,Chennai,270625.19
2026-01,HC-004,Chennai,157703.8
2026-02,HC-004,Chennai,169592.62
2026-03,HC-004,Chennai,205986.71
2026-04,HC-004,Chennai,181943.29
2026-05,HC-004,Chennai,161563.35
2026-06,HC-004,Chennai,181013.4
2025-07,HC-004,Delhi,213027.54
2025-08,HC-004,Delhi,173147.99
2025-09,HC-004,Delhi,219805.69
2025-10,HC-004,Delhi,177653.42
2025-11,HC-004,Delhi,178207.28
2025-12,HC-004,Delhi,195066.16
2026-01,HC-004,Delhi,181211.09
2026-02,HC-004,Delhi,162595.62
2026-03,HC-004,Delhi,223817.05
2026-04,HC-004,Delhi,170631.31
2026-05,HC-004,Delhi,169520.11
2026-06,HC-004,Delhi,177536.64
2025-07,HC-004,Guwahati,140436.41
2025-08,HC-004,Guwahati,112509.75
2025-09,HC-004,Guwahati,136640.89
2025-10,HC-004,Guwahati,100343.34
2025-11,HC-004,Guwahati,111584.42
2025-12,HC-004,Guwahati,127790.66
2026-01,HC-004,Guwahati,123219.5
2026-02,HC-004,Guwahati,114608.94
2026-03,HC-004,Guwahati,146827.19
2026-04,HC-004,Guwahati,114424.01
2026-05,HC-004,Guwahati,111913.58
2026-06,HC-004,Guwahati,101466.06
2025-07,HC-004,Hyderabad,232295.3
2025-08,HC-004,Hyderabad,182148.3
2025-09,HC-004,Hyderabad,216593.21
2025-10,HC-004,Hyderabad,200718.78
2025-11,HC-004,Hyderabad,194884.59
2025-12,HC-004,Hyderabad,272651.27
2026-01,HC-004,Hyderabad,181582.04
2026-02,HC-004,Hyderabad,164565.62
2026-03,HC-004,Hyderabad,216568.42
2026-04,HC-004,Hyderabad,170960.23
2026-05,HC-004,Hyderabad,161811.89
2026-06,HC-004,Hyderabad,168602.55
2025-07,HC-004,Jaipur,143723.32
2025-08,HC-004,Jaipur,118097.68
2025-09,HC-004,Jaipur,139897.49
2025-10,HC-004,Jaipur,126447.67
2025-11,HC-004,Jaipur,108505.37
2025-12,HC-004,Jaipur,139578.85
2026-01,HC-004,Jaipur,118103.45
2026-02,HC-004,Jaipur,108318.68
2026-03,HC-004,Jaipur,127709.17
2026-04,HC-004,Jaipur,118131.37
2026-05,HC-004,Jaipur,120953.88
2026-06,HC-004,Jaipur,123859.21
2025-07,HC-004,Kolkata,233908.89
2025-08,HC-004,Kolkata,183691.64
2025-09,HC-004,Kolkata,204581.41
2025-10,HC-004,Kolkata,182563.48
2025-11,HC-004,Kolkata,177544.7
2025-12,HC-004,Kolkata,213152.25
2026-01,HC-004,Kolkata,168501.85
2026-02,HC-004,Kolkata,175637.63
2026-03,HC-004,Kolkata,214682.6
2026-04,HC-004,Kolkata,154994.24
2026-05,HC-004,Kolkata,196982.51
2026-06,HC-004,Kolkata,169858.47
2025-07,HC-004,Lucknow,139626.98
2025-08,HC-004,Lucknow,131614.09
2025-09,HC-004,Lucknow,134909.91
2025-10,HC-004,Lucknow,116888.48
2025-11,HC-004,Lucknow,109875.47
2025-12,HC-004,Lucknow,145261.54
2026-01,HC-004,Lucknow,122274.99
2026-02,HC-004,Lucknow,108435.71
2026-03,HC-004,Lucknow,144091.4
2026-04,HC-004,Lucknow,100007.84
2026-05,HC-004,Lucknow,122689.23
2026-06,HC-004,Lucknow,110156.96
2025-07,HC-004,Mumbai,200834.22
2025-08,HC-004,Mumbai,158783.21
2025-09,HC-004,Mumbai,222041.56
2025-10,HC-004,Mumbai,165298.74
2025-11,HC-004,Mumbai,160708.73
2025-12,HC-004,Mumbai,245695.31
2026-01,HC-004,Mumbai,178909.75
2026-02,HC-004,Mumbai,179061.25
2026-03,HC-004,Mumbai,201132.68
2026-04,HC-004,Mumbai,174396.16
2026-05,HC-004,Mumbai,166813.96
2026-06,HC-004,Mumbai,154805.99
2025-07,HC-004,Patna,140527.11
2025-08,HC-004,Patna,118213.74
2025-09,HC-004,Patna,138013.28
2025-10,HC-004,Patna,117045.73
2025-11,HC-004,Patna,122956.53
2025-12,HC-004,Patna,140700.45
2026-01,HC-004,Patna,112566.49
2026-02,HC-004,Patna,104476.78
2026-03,HC-004,Patna,146307.74
2026-04,HC-004,Patna,123709.98
2026-05,HC-004,Patna,103826.82
2026-06,HC-004,Patna,111701.32
2025-07,HC-004,Pune,202463.92
2025-08,HC-004,Pune,182556.1
2025-09,HC-004,Pune,221087.57
2025-10,HC-004,Pune,188425.53
2025-11,HC-004,Pune,168458.46
2025-12,HC-004,Pune,244972.83
2026-01,HC-004,Pune,180668.24
2026-02,HC-004,Pune,170863.43
2026-03,HC-004,Pune,183920.48
2026-04,HC-004,Pune,184433.23
2026-05,HC-004,Pune,188147.89
2026-06,HC-004,Pune,164162.01
2025-07,HC-005,Ahmedabad,212138.19
2025-08,HC-005,Ahmedabad,169810.64
2025-09,HC-005,Ahmedabad,212006.9
2025-10,HC-005,Ahmedabad,188048.06
2025-11,HC-005,Ahmedabad,192238.46
2025-12,HC-005,Ahmedabad,259794.84
2026-01,HC-005,Ahmedabad,179209.46
2026-02,HC-005,Ahmedabad,161804.55
2026-03,HC-005,Ahmedabad,224204.28
2026-04,HC-005,Ahmedabad,164540.67
2026-05,HC-005,Ahmedabad,143872.78
2026-06,HC-005,Ahmedabad,164709.95
2025-07,HC-005,Bengaluru,223955.7
2025-08,HC-005,Bengaluru,177729.19
2025-09,HC-005,Bengaluru,200848.32
2025-10,HC-005,Bengaluru,225881.88
2025-11,HC-005,Bengaluru,217676.63
2025-12,HC-005,Bengaluru,247832.4
2026-01,HC-005,Bengaluru,166176.37
2026-02,HC-005,Bengaluru,155054.99
2026-03,HC-005,Bengaluru,208942.43
2026-04,HC-005,Bengaluru,170037.81
2026-05,HC-005,Bengaluru,171272.77
2026-06,HC-005,Bengaluru,178340.93
2025-07,HC-005,Chennai,220568.95
2025-08,HC-005,Chennai,179379.48
2025-09,HC-005,Chennai,213029.67
2025-10,HC-005,Chennai,220168.49
2025-11,HC-005,Chennai,208360.25
2025-12,HC-005,Chennai,260616.27
2026-01,HC-005,Chennai,181679.95
2026-02,HC-005,Chennai,168574.42
2026-03,HC-005,Chennai,221820.97
2026-04,HC-005,Chennai,154760.31
2026-05,HC-005,Chennai,184085.09
2026-06,HC-005,Chennai,157291.58
2025-07,HC-005,Delhi,222180.15
2025-08,HC-005,Delhi,161693.43
2025-09,HC-005,Delhi,207269.57
2025-10,HC-005,Delhi,169052.83
2025-11,HC-005,Delhi,155310.62
2025-12,HC-005,Delhi,207740.57
2026-01,HC-005,Delhi,185705.27
2026-02,HC-005,Delhi,184360.46
2026-03,HC-005,Delhi,188015.79
2026-04,HC-005,Delhi,162666.39
2026-05,HC-005,Delhi,181654.76
2026-06,HC-005,Delhi,179927.48
2025-07,HC-005,Guwahati,152355.06
2025-08,HC-005,Guwahati,123444.22
2025-09,HC-005,Guwahati,144471.1
2025-10,HC-005,Guwahati,126323.69
2025-11,HC-005,Guwahati,104950.36
2025-12,HC-005,Guwahati,145790.28
2026-01,HC-005,Guwahati,100278.95
2026-02,HC-005,Guwahati,125789.68
2026-03,HC-005,Guwahati,143010.66
2026-04,HC-005,Guwahati,118829.24
2026-05,HC-005,Guwahati,118131.08
2026-06,HC-005,Guwahati,114373.81
2025-07,HC-005,Hyderabad,217258.81
2025-08,HC-005,Hyderabad,176145.69
2025-09,HC-005,Hyderabad,206746.44
2025-10,HC-005,Hyderabad,213671.62
2025-11,HC-005,Hyderabad,188742.64
2025-12,HC-005,Hyderabad,238512.73
2026-01,HC-005,Hyderabad,179194.64
2026-02,HC-005,Hyderabad,167642.74
2026-03,HC-005,Hyderabad,206989.22
2026-04,HC-005,Hyderabad,172411.44
2026-05,HC-005,Hyderabad,179422.92
2026-06,HC-005,Hyderabad,182762.91
2025-07,HC-005,Jaipur,144077.45
2025-08,HC-005,Jaipur,110147.81
2025-09,HC-005,Jaipur,136127.34
2025-10,HC-005,Jaipur,118791.76
2025-11,HC-005,Jaipur,114508.48
2025-12,HC-005,Jaipur,152363.44
2026-01,HC-005,Jaipur,127448.75
2026-02,HC-005,Jaipur,110933.41
2026-03,HC-005,Jaipur,144902.11
2026-04,HC-005,Jaipur,124582.3
2026-05,HC-005,Jaipur,111716.75
2026-06,HC-005,Jaipur,110411.18
2025-07,HC-005,Kolkata,237095.72
2025-08,HC-005,Kolkata,184134.7
2025-09,HC-005,Kolkata,216621.59
2025-10,HC-005,Kolkata,169699.92
2025-11,HC-005,Kolkata,187731.53
2025-12,HC-005,Kolkata,220508.39
2026-01,HC-005,Kolkata,162483.54
2026-02,HC-005,Kolkata,164109.01
2026-03,HC-005,Kolkata,206597.73
2026-04,HC-005,Kolkata,185236.41
2026-05,HC-005,Kolkata,163446.33
2026-06,HC-005,Kolkata,163682.01
2025-07,HC-005,Lucknow,138531.55
2025-08,HC-005,Lucknow,116827.24
2025-09,HC-005,Lucknow,131783.28
2025-10,HC-005,Lucknow,111407.6
2025-11,HC-005,Lucknow,120048.6
2025-12,HC-005,Lucknow,141940.66
2026-01,HC-005,Lucknow,115568.0
2026-02,HC-005,Lucknow,101654.29
2026-03,HC-005,Lucknow,129119.03
2026-04,HC-005,Lucknow,105352.64
2026-05,HC-005,Lucknow,114950.16
2026-06,HC-005,Lucknow,122656.79
2025-07,HC-005,Mumbai,200908.46
2025-08,HC-005,Mumbai,179557.4
2025-09,HC-005,Mumbai,234445.15
2025-10,HC-005,Mumbai,173658.35
2025-11,HC-005,Mumbai,168513.19
2025-12,HC-005,Mumbai,247173.78
2026-01,HC-005,Mumbai,176379.74
2026-02,HC-005,Mumbai,153385.16
2026-03,HC-005,Mumbai,220064.93
2026-04,HC-005,Mumbai,180591.92
2026-05,HC-005,Mumbai,190788.05
2026-06,HC-005,Mumbai,181879.17
2025-07,HC-005,Patna,141169.95
2025-08,HC-005,Patna,121752.75
2025-09,HC-005,Patna,133094.7
2025-10,HC-005,Patna,111560.48
2025-11,HC-005,Patna,110182.67
2025-12,HC-005,Patna,147905.53
2026-01,HC-005,Patna,105314.99
2026-02,HC-005,Patna,127366.5
2026-03,HC-005,Patna,139449.65
2026-04,HC-005,Patna,112585.8
2026-05,HC-005,Patna,114710.81
2026-06,HC-005,Patna,115510.03
2025-07,HC-005,Pune,213416.58
2025-08,HC-005,Pune,175251.43
2025-09,HC-005,Pune,212926.89
2025-10,HC-005,Pune,171848.84
2025-11,HC-005,Pune,157808.81
2025-12,HC-005,Pune,231818.48
2026-01,HC-005,Pune,201233.47
2026-02,HC-005,Pune,177922.84
2026-03,HC-005,Pune,185016.58
2026-04,HC-005,Pune,181441.04
2026-05,HC-005,Pune,166708.49
2026-06,HC-005,Pune,158759.89
2025-07,HC-006,Ahmedabad,201632.02
2025-08,HC-006,Ahmedabad,170980.75
2025-09,HC-006,Ahmedabad,189473.56
2025-10,HC-006,Ahmedabad,168585.14
2025-11,HC-006,Ahmedabad,161548.61
2025-12,HC-006,Ahmedabad,231256.93
2026-01,HC-006,Ahmedabad,172442.79
2026-02,HC-006,Ahmedabad,157670.8
2026-03,HC-006,Ahmedabad,212475.76
2026-04,HC-006,Ahmedabad,183795.83
2026-05,HC-006,Ahmedabad,184307.98
2026-06,HC-006,Ahmedabad,171735.29
2025-07,HC-006,Bengaluru,224288.8
2025-08,HC-006,Bengaluru,165588.18
2025-09,HC-006,Bengaluru,217904.71
2025-10,HC-006,Bengaluru,200216.07
2025-11,HC-006,Bengaluru,210612.51
2025-12,HC-006,Bengaluru,250390.77
2026-01,HC-006,Bengaluru,186316.39
2026-02,HC-006,Bengaluru,167807.23
2026-03,HC-006,Bengaluru,204410.67
2026-04,HC-006,Bengaluru,163106.63
2026-05,HC-006,Bengaluru,186820.59
2026-06,HC-006,Bengaluru,168441.52
2025-07,HC-006,Chennai,214770.71
2025-08,HC-006,Chennai,191366.12
2025-09,HC-006,Chennai,219817.33
2025-10,HC-006,Chennai,191366.51
2025-11,HC-006,Chennai,197055.99
2025-12,HC-006,Chennai,230048.56
2026-01,HC-006,Chennai,185142.02
2026-02,HC-006,Chennai,169828.32
2026-03,HC-006,Chennai,227958.84
2026-04,HC-006,Chennai,161025.84
2026-05,HC-006,Chennai,172736.28
2026-06,HC-006,Chennai,186532.61
2025-07,HC-006,Delhi,223241.03
2025-08,HC-006,Delhi,182090.15
2025-09,HC-006,Delhi,226233.07
2025-10,HC-006,Delhi,182675.04
2025-11,HC-006,Delhi,165138.64
2025-12,HC-006,Delhi,206344.91
2026-01,HC-006,Delhi,160253.44
2026-02,HC-006,Delhi,158449.12
2026-03,HC-006,Delhi,227096.0
2026-04,HC-006,Delhi,184238.74
2026-05,HC-006,Delhi,178680.76
2026-06,HC-006,Delhi,170668.18
2025-07,HC-006,Guwahati,130152.15
2025-08,HC-006,Guwahati,114771.67
2025-09,HC-006,Guwahati,143522.49
2025-10,HC-006,Guwahati,103377.17
2025-11,HC-006,Guwahati,109419.95
2025-12,HC-006,Guwahati,139316.03
2026-01,HC-006,Guwahati,121058.95
2026-02,HC-006,Guwahati,107348.86
2026-03,HC-006,Guwahati,143602.97
2026-04,HC-006,Guwahati,110945.8
2026-05,HC-006,Guwahati,105957.67
2026-06,HC-006,Guwahati,115907.7
2025-07,HC-006,Hyderabad,234845.5
2025-08,HC-006,Hyderabad,144500.32
2025-09,HC-006,Hyderabad,220380.7
2025-10,HC-006,Hyderabad,190836.74
2025-11,HC-006,Hyderabad,203101.46
2025-12,HC-006,Hyderabad,267115.86
2026-01,HC-006,Hyderabad,182793.74
2026-02,HC-006,Hyderabad,163374.06
2026-03,HC-006,Hyderabad,236518.29
2026-04,HC-006,Hyderabad,170020.09
2026-05,HC-006,Hyderabad,158937.87
2026-06,HC-006,Hyderabad,162166.41
2025-07,HC-006,Jaipur,161766.97
2025-08,HC-006,Jaipur,105393.47
2025-09,HC-006,Jaipur,128618.11
2025-10,HC-006,Jaipur,112705.59
2025-11,HC-006,Jaipur,113811.32
2025-12,HC-006,Jaipur,146557.2
2026-01,HC-006,Jaipur,110098.93
2026-02,HC-006,Jaipur,108874.81
2026-03,HC-006,Jaipur,141731.1
2026-04,HC-006,Jaipur,112990.31
2026-05,HC-006,Jaipur,114008.62
2026-06,HC-006,Jaipur,120236.69
2025-07,HC-006,Kolkata,234686.47
2025-08,HC-006,Kolkata,154761.71
2025-09,HC-006,Kolkata,196486.45
2025-10,HC-006,Kolkata,161850.18
2025-11,HC-006,Kolkata,168670.57
2025-12,HC-006,Kolkata,230324.46
2026-01,HC-006,Kolkata,188563.71
2026-02,HC-006,Kolkata,179026.93
2026-03,HC-006,Kolkata,223243.76
2026-04,HC-006,Kolkata,172984.9
2026-05,HC-006,Kolkata,162421.57
2026-06,HC-006,Kolkata,180514.6
2025-07,HC-006,Lucknow,150961.85
2025-08,HC-006,Lucknow,137475.82
2025-09,HC-006,Lucknow,156131.11
2025-10,HC-006,Lucknow,107522.29
2025-11,HC-006,Lucknow,113160.11
2025-12,HC-006,Lucknow,144242.42
2026-01,HC-006,Lucknow,117307.19
2026-02,HC-006,Lucknow,105354.58
2026-03,HC-006,Lucknow,146610.38
2026-04,HC-006,Lucknow,113771.92
2026-05,HC-006,Lucknow,125257.58
2026-06,HC-006,Lucknow,119013.48
2025-07,HC-006,Mumbai,191412.1
2025-08,HC-006,Mumbai,164658.33
2025-09,HC-006,Mumbai,215152.65
2025-10,HC-006,Mumbai,157658.67
2025-11,HC-006,Mumbai,171189.8
2025-12,HC-006,Mumbai,228091.66
2026-01,HC-006,Mumbai,168272.18
2026-02,HC-006,Mumbai,173138.95
2026-03,HC-006,Mumbai,205654.01
2026-04,HC-006,Mumbai,160653.26
2026-05,HC-006,Mumbai,185420.02
2026-06,HC-006,Mumbai,185137.08
2025-07,HC-006,Patna,122695.81
2025-08,HC-006,Patna,111535.39
2025-09,HC-006,Patna,131311.01
2025-10,HC-006,Patna,105151.93
2025-11,HC-006,Patna,112635.08
2025-12,HC-006,Patna,136590.79
2026-01,HC-006,Patna,108652.03
2026-02,HC-006,Patna,117368.36
2026-03,HC-006,Patna,147341.27
2026-04,HC-006,Patna,124774.38
2026-05,HC-006,Patna,106586.28
2026-06,HC-006,Patna,120584.32
2025-07,HC-006,Pune,216881.99
2025-08,HC-006,Pune,170976.09
2025-09,HC-006,Pune,218221.5
2025-10,HC-006,Pune,189372.14
2025-11,HC-006,Pune,155194.6
2025-12,HC-006,Pune,277072.14
2026-01,HC-006,Pune,153615.71
2026-02,HC-006,Pune,187090.1
2026-03,HC-006,Pune,210240.31
2026-04,HC-006,Pune,157418.53
2026-05,HC-006,Pune,173851.52
2026-06,HC-006,Pune,170346.69
2025-07,HC-007,Ahmedabad,162434.25
2025-08,HC-007,Ahmedabad,103488.35
2025-09,HC-007,Ahmedabad,140113.3
2025-10,HC-007,Ahmedabad,115865.22
2025-11,HC-007,Ahmedabad,117386.76
2025-12,HC-007,Ahmedabad,163568.08
2026-01,HC-007,Ahmedabad,123476.96
2026-02,HC-007,Ahmedabad,114813.07
2026-03,HC-007,Ahmedabad,140325.86
2026-04,HC-007,Ahmedabad,119521.44
2026-05,HC-007,Ahmedabad,113468.12
2026-06,HC-007,Ahmedabad,117700.71
2025-07,HC-007,Bengaluru,150970.47
2025-08,HC-007,Bengaluru,108376.91
2025-09,HC-007,Bengaluru,157330.95
2025-10,HC-007,Bengaluru,135757.92
2025-11,HC-007,Bengaluru,134973.59
2025-12,HC-007,Bengaluru,171157.29
2026-01,HC-007,Bengaluru,135236.97
2026-02,HC-007,Bengaluru,113936.26
2026-03,HC-007,Bengaluru,144404.66
2026-04,HC-007,Bengaluru,116181.55
2026-05,HC-007,Bengaluru,102393.39
2026-06,HC-007,Bengaluru,125573.55
2025-07,HC-007,Chennai,143942.95
2025-08,HC-007,Chennai,121233.59
2025-09,HC-007,Chennai,169110.39
2025-10,HC-007,Chennai,149641.02
2025-11,HC-007,Chennai,132380.98
2025-12,HC-007,Chennai,170371.38
2026-01,HC-007,Chennai,119153.32
2026-02,HC-007,Chennai,102395.51
2026-03,HC-007,Chennai,149715.81
2026-04,HC-007,Chennai,111210.63
2026-05,HC-007,Chennai,128450.22
2026-06,HC-007,Chennai,111136.84
2025-07,HC-007,Delhi,153061.92
2025-08,HC-007,Delhi,117540.48
